elo_home,elo_away,form_home_5,form_away_5,gf_home_5,ga_home_5,gf_away_5,ga_away_5,attack_home,defense_home,attack_away,defense_away,avg_shots_home_5,avg_shots_away_5,avg_sot_home_5,avg_sot_away_5,avg_corners_home_5,avg_corners_away_5,avg_yellow_home_5,avg_yellow_away_5,avg_red_home_5,avg_red_away_5,target
1579.5840079828606,1485.485558858653,10.5,3.0,1.6,1.0,1.0,2.6,1.6,1.0,1.0,2.6,,,,,,,,,,,1
1534.4325866090542,1546.148211976663,6.0,13.5,2.0,2.2,1.8,0.8,2.0,2.2,1.8,0.8,,,,,,,,,,,0
1489.9680047584427,1450.6918719726716,9.0,7.5,1.8,1.0,1.8,1.2,1.8,1.0,1.8,1.2,,,,,,,,,,,2
1488.6398998102875,1491.2652561193831,6.0,7.5,0.6,1.2,1.2,1.4,0.6,1.2,1.2,1.4,,,,,,,,,,,0
1455.8218457284586,1554.4396959257354,9.0,7.5,1.2,1.0,1.2,1.0,1.2,1.0,1.2,1.0,,,,,,,,,,,0
1505.5913580982822,1454.4211979584445,9.0,0.0,1.0,0.8,0.6,2.0,1.0,0.8,0.6,2.0,,,,,,,,,,,1
1521.1311624081034,1547.5198650803852,4.5,12.0,0.8,1.4,2.0,1.6,0.8,1.4,2.0,1.6,,,,,,,,,,,0
1481.5701197432415,1501.5174781046228,0.0,9.0,0.0,1.5,1.2,1.4,0.0,1.5,1.2,1.4,,,,,,,,,,,0
1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0
1496.212869777139,1541.6750963401646,9.0,4.5,1.6,1.2,0.8,1.0,1.6,1.2,0.8,1.0,,,,,,,,,,,2
1540.85505220253,1439.2261133603142,6.0,4.5,1.6,1.2,0.6,1.0,1.6,1.2,0.6,1.0,,,,,,,,,,,1
1575.0108983578002,1479.9856018329829,12.0,9.0,1.8,0.8,1.2,1.2,1.8,0.8,1.2,1.2,,,,,,,,,,,0
1493.215513658989,1586.140735881557,7.5,10.5,0.8,0.8,1.6,1.0,0.8,0.8,1.6,1.0,,,,,,,,,,,2
1504.129119842626,1529.7282449527083,9.0,9.0,0.8,0.6,1.4,1.4,0.8,0.6,1.4,1.4,,,,,,,,,,,1
1465.52879466461,1468.586445314029,6.0,9.0,0.6,1.0,1.0,0.8,0.6,1.0,1.0,0.8,,,,,,,,,,,0
1485.989585866543,1603.5351837360497,4.5,9.0,1.0,1.8,1.8,1.6,1.0,1.8,1.8,1.6,,,,,,,,,,,2
1527.1213926544824,1579.206627955528,6.0,13.5,1.2,0.8,1.2,0.4,1.2,0.8,1.2,0.4,,,,,,,,,,,0
1478.0237065796748,1491.5897611426708,7.5,12.0,1.4,1.2,1.6,1.0,1.4,1.2,1.6,1.0,,,,,,,,,,,0
1505.9500962565808,1593.745064685633,4.5,7.5,1.0,1.4,1.6,2.2,1.0,1.4,1.6,2.2,,,,,,,,,,,1
1431.9117052642243,1508.0686569812085,9.0,7.5,1.4,1.0,1.2,1.2,1.4,1.0,1.2,1.2,,,,,,,,,,,1
1477.815203445277,1609.7365245879173,4.5,10.5,0.6,2.2,1.2,0.4,0.6,2.2,1.2,0.4,,,,,,,,,,,0
1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
1573.4965586032156,1450.064729891736,10.5,6.0,1.4,1.0,0.6,1.8,1.4,1.0,0.6,1.8,,,,,,,,,,,1
1590.2824228117508,1549.7620082467672,6.0,9.0,1.4,1.6,1.4,0.4,1.4,1.6,1.4,0.4,,,,,,,,,,,0
1534.752816603724,1492.1857901833223,6.0,3.0,1.2,1.2,1.6666666666666667,2.333333333333333,1.2,1.2,1.6666666666666667,2.333333333333333,,,,,,,,,,,0
1520.955736468021,1516.1688466716646,4.5,9.0,1.2,2.4,1.4,1.2,1.2,2.4,1.4,1.2,,,,,,,,,,,1
1413.0713813516334,1461.8175389280138,12.0,9.0,2.2,0.6,1.8,1.0,2.2,0.6,1.8,1.0,,,,,,,,,,,1
1544.769661664934,1576.9399720443184,7.5,9.0,2.2,1.8,1.8,1.4,2.2,1.8,1.8,1.4,,,,,,,,,,,2
1535.8111369207834,1498.7154622008802,12.0,7.5,1.4,1.0,1.4,1.2,1.4,1.0,1.4,1.2,,,,,,,,,,,0
1487.4615800072256,1485.8281141742575,9.0,4.5,1.8,1.2,0.6,1.0,1.8,1.2,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1545.7339933117128,1488.129594797195,6.0,3.0,0.8,0.6,1.4,3.0,0.8,0.6,1.4,3.0,,,,,,,,,,,0
1516.3066157179271,1481.1896937287906,7.5,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,0
1622.653517802739,1593.5281353662883,10.5,12.0,1.8,1.0,1.8,1.0,1.8,1.0,1.8,1.0,,,,,,,,,,,0
1456.415128013126,1544.5506945952225,4.5,9.0,0.0,0.4,1.6,1.4,0.0,0.4,1.6,1.4,,,,,,,,,,,2
1610.2753857474486,1562.1697424633903,9.0,10.5,2.0,1.8,1.8,1.2,2.0,1.8,1.8,1.2,,,,,,,,,,,0
1489.7791227686555,1525.299297401911,6.0,9.0,1.0,1.0,1.4,1.2,1.0,1.0,1.4,1.2,,,,,,,,,,,0
1490.943976978422,1484.6657774350558,7.5,3.0,0.6,1.2,1.2,2.4,0.6,1.2,1.2,2.4,,,,,,,,,,,2
1544.747476353008,1414.4652743362333,12.0,10.5,1.4,1.0,2.0,0.8,1.4,1.0,2.0,0.8,,,,,,,,,,,0
1507.0274104248556,1530.941854646738,6.0,10.5,1.6,1.6,1.4,1.0,1.6,1.6,1.4,1.0,,,,,,,,,,,2
1478.8423378031005,1479.772555600812,7.5,1.5,1.6,1.0,1.0,3.0,1.6,1.0,1.0,3.0,,,,,,,,,,,0
1586.0166732303412,1520.8179674217586,10.5,3.0,1.8,1.2,0.8,2.2,1.8,1.2,0.8,2.2,,,,,,,,,,,0
1478.508942977732,1472.6544320805406,1.5,6.0,0.2,1.6,0.8,1.6,0.2,1.6,0.8,1.6,,,,,,,,,,,2
1509.197061013754,1607.893056974573,9.0,7.5,2.0,1.0,1.0,1.2,2.0,1.0,1.0,1.2,,,,,,,,,,,2
1458.4984413259554,1538.0106037331127,7.5,4.5,1.0,1.0,0.8,1.4,1.0,1.0,0.8,1.4,,,,,,,,,,,0
1540.9230203106983,1475.616798652684,9.0,6.0,2.0,1.0,0.8,1.2,2.0,1.0,0.8,1.2,,,,,,,,,,,0
1524.0842076273095,1521.8662055120533,9.0,10.5,0.8,0.6,0.8,0.4,0.8,0.6,0.8,0.4,,,,,,,,,,,2
1458.5555328152152,1535.6929604789111,4.5,4.5,0.4,1.4,1.6,1.8,0.4,1.4,1.6,1.8,,,,,,,,,,,1
1550.3740055431017,1508.424592298722,6.0,3.0,1.2,1.2,1.2,1.8,1.2,1.2,1.2,1.8,,,,,,,,,,,1
1582.3420681102425,1562.1416705548952,15.0,13.5,2.2,0.4,1.8,0.4,2.2,0.4,1.8,0.4,,,,,,,,,,,0
1591.2705686434915,1488.4139707040058,6.0,10.5,1.4,2.2,1.6,0.8,1.4,2.2,1.6,0.8,,,,,,,,,,,2
1498.819019542876,1480.9765741176604,10.5,7.5,1.2,0.2,0.8,0.6,1.2,0.2,0.8,0.6,,,,,,,,,,,0
1453.4750982789078,1491.439673240763,6.0,7.5,0.6,1.8,0.8,1.6,0.6,1.8,0.8,1.6,,,,,,,,,,,0
1567.718624844879,1599.1214107478197,12.0,9.0,1.2,1.0,2.2,1.8,1.2,1.0,2.2,1.8,,,,,,,,,,,1
1580.2176956215717,1473.4679280519783,10.5,4.5,2.2,1.2,0.6,2.0,2.2,1.2,0.6,2.0,,,,,,,,,,,0
1505.9111281289831,1501.290862395132,7.5,13.5,1.2,1.2,1.8,0.4,1.2,1.2,1.8,0.4,,,,,,,,,,,1
1487.3696657067962,1448.8988247603668,10.5,4.5,1.4,0.6,0.0,0.4,1.4,0.6,0.0,0.4,,,,,,,,,,,0
1467.4746342117414,1578.3936769523657,4.5,3.0,0.8,1.6,0.8,2.2,0.8,1.6,0.8,2.2,,,,,,,,,,,2
1499.5884849219865,1483.4048740582691,6.0,3.0,0.75,0.75,1.5,3.0,0.75,0.75,1.5,3.0,,,,,,,,,,,2
1481.1994970183398,1464.563478234024,9.0,6.0,1.2,1.0,0.4,1.6,1.2,1.0,0.4,1.6,,,,,,,,,,,0
1472.838347161898,1540.2546265739952,7.5,13.5,0.6,0.8,1.8,0.8,0.6,0.8,1.8,0.8,,,,,,,,,,,1
1509.6261602458892,1505.778154029802,3.0,7.5,1.0,1.6,1.6,1.6,1.0,1.6,1.6,1.6,,,,,,,,,,,2
1510.0,1510.28774368332,3.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,,,,,,,,,,,1
1434.0692341164497,1525.7611937492031,7.5,4.5,1.2,1.0,0.6,1.2,1.2,1.0,0.6,1.2,,,,,,,,,,,2
1570.0861902160436,1598.2200191741656,9.0,10.5,1.4,1.2,1.8,1.2,1.4,1.2,1.8,1.2,,,,,,,,,,,0
1455.8834362141006,1471.4896699944477,1.5,6.0,0.6,1.8,0.8,1.0,0.6,1.8,0.8,1.0,,,,,,,,,,,0
1631.8171800859416,1508.3059236660888,12.0,10.5,2.0,1.0,1.4,0.4,2.0,1.0,1.4,0.4,,,,,,,,,,,2
1490.0,1509.71225631668,0.0,4.5,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,2
1500.0,1499.71225631668,1.5,3.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,,,,,,,,,,,2
1618.8995746822122,1494.8464588780716,9.0,3.0,2.0,2.0,1.4,2.6,2.0,2.0,1.4,2.6,,,,,,,,,,,2
1490.0,1480.28774368332,0.0,0.0,1.0,2.0,0.5,3.5,1.0,2.0,0.5,3.5,,,,,,,,,,,2
1489.71225631668,1500.0,0.0,1.5,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0
1478.9901365701223,1497.7146384975983,3.0,6.0,0.8,1.8,1.4,1.4,0.8,1.8,1.4,1.4,,,,,,,,,,,2
1490.0,1500.0,1.5,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,2
1440.0016013186246,1495.8361296424775,3.0,9.0,0.0,1.0,0.8,1.0,0.0,1.0,0.8,1.0,,,,,,,,,,,1
1618.4047916320535,1472.729041945796,12.0,7.5,1.8,1.0,1.2,0.8,1.8,1.0,1.2,0.8,,,,,,,,,,,1
1507.1762251835498,1474.7547520517724,6.0,7.5,1.0,1.2,0.8,1.0,1.0,1.2,0.8,1.0,,,,,,,,,,,0
1480.7632955354063,1553.545553528627,4.5,10.5,0.6,1.6,1.6,0.8,0.6,1.6,1.6,0.8,,,,,,,,,,,0
1460.7399519513017,1554.091032508096,4.5,9.0,0.4,1.4,1.2,0.4,0.4,1.4,1.2,0.4,,,,,,,,,,,1
1472.197012044807,1491.8550520781216,6.0,9.0,0.8,1.6,1.6,1.8,0.8,1.6,1.6,1.8,,,,,,,,,,,0
1474.1905921132577,1488.869111559554,9.0,7.5,1.6,1.4,1.2,1.0,1.6,1.4,1.2,1.0,,,,,,,,,,,0
1499.3207351044823,1531.8892331596462,9.0,7.5,2.4,1.8,1.0,1.0,2.4,1.8,1.0,1.0,,,,,,,,,,,0
1485.798102890386,1587.2383582327045,1.5,10.5,0.6,1.8,1.8,0.8,0.6,1.8,1.8,0.8,,,,,,,,,,,1
1615.1263802101364,1523.227241976483,7.5,7.5,1.4,1.4,0.6,0.6,1.4,1.4,0.6,0.6,,,,,,,,,,,0
1479.3803148437478,1457.6764406690431,1.5,4.5,1.0,3.2,0.4,0.8,1.0,3.2,0.4,0.8,,,,,,,,,,,2
1520.95457249113,1510.2553957729986,6.0,9.0,1.2,1.4,1.8,1.8,1.2,1.4,1.8,1.8,,,,,,,,,,,0
1482.7622129142885,1460.423645943414,9.0,10.5,1.0,1.2,1.8,0.8,1.0,1.2,1.8,0.8,,,,,,,,,,,1
1489.1230197511502,1484.6128226796682,6.0,9.0,1.0,1.2,1.2,1.2,1.0,1.2,1.2,1.2,,,,,,,,,,,0
1493.8703392291054,1408.0486942261082,6.0,7.5,1.8,2.8,1.6,1.2,1.8,2.8,1.6,1.2,,,,,,,,,,,2
1594.1618255876697,1463.3639693563398,13.5,6.0,3.0,1.4,0.4,1.0,3.0,1.4,0.4,1.0,,,,,,,,,,,0
1533.508541342825,1512.6728150644303,4.5,3.0,1.4,1.6,1.0,2.4,1.4,1.6,1.0,2.4,,,,,,,,,,,2
1551.164056463133,1530.6467227374828,12.0,9.0,1.6,1.2,1.4,0.8,1.6,1.2,1.4,0.8,,,,,,,,,,,2
1596.1120547924309,1480.3512932856472,10.5,7.5,1.2,0.4,0.8,1.6,1.2,0.4,0.8,1.6,,,,,,,,,,,0
1514.020369261955,1501.9637377781903,6.0,9.0,0.8,1.0,2.0,1.4,0.8,1.0,2.0,1.4,,,,,,,,,,,0
1515.8889040233191,1426.648730774627,10.5,6.0,2.0,1.6,0.8,0.8,2.0,1.6,0.8,0.8,,,,,,,,,,,0
1552.0669978479816,1445.9655580997078,12.0,3.0,1.6,0.8,0.6,2.2,1.6,0.8,0.6,2.2,,,,,,,,,,,0
1510.0,1510.28774368332,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,0
1510.0,1499.71225631668,3.0,3.0,2.0,1.0,1.5,1.5,2.0,1.0,1.5,1.5,,,,,,,,,,,0
1528.9927733256127,1475.8751287538155,7.5,3.0,1.4,1.8,0.8,1.6,1.4,1.8,0.8,1.6,,,,,,,,,,,1
1500.28774368332,1500.0,3.0,1.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,0
1468.3404525557264,1552.7224304758531,1.5,10.5,0.4,1.4,1.4,1.0,0.4,1.4,1.4,1.0,,,,,,,,,,,1
1442.0705618297316,1470.747851309865,4.5,7.5,0.6,1.0,0.8,1.0,0.6,1.0,0.8,1.0,,,,,,,,,,,0
1499.1897941043742,1475.9783795983317,10.5,6.0,1.2,1.2,0.8,1.2,1.2,1.2,0.8,1.2,,,,,,,,,,,2
1514.2804916604794,1469.7457818443586,7.5,1.5,1.4,1.8,1.0,2.6,1.4,1.8,1.0,2.6,,,,,,,,,,,2
1602.898246229532,1568.6200164185332,12.0,10.5,1.6,0.4,0.8,0.8,1.6,0.4,0.8,0.8,,,,,,,,,,,0
1481.2898512086404,1420.4697967305583,6.0,7.5,1.2,1.8,1.4,1.2,1.2,1.8,1.4,1.2,,,,,,,,,,,0
1460.562926351838,1487.513960574202,4.5,7.5,0.8,1.8,1.6,1.4,0.8,1.8,1.6,1.4,,,,,,,,,,,1
1500.0,1500.0,1.5,1.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,0
1549.0651847516408,1549.1724375959343,12.0,7.5,2.4,0.8,1.2,1.0,2.4,0.8,1.2,1.0,,,,,,,,,,,0
1585.305384812269,1538.6093957651317,6.0,6.0,1.4,1.6,1.6,0.8,1.4,1.6,1.6,0.8,,,,,,,,,,,0
1541.4808263263287,1591.7613081892846,7.5,15.0,1.6,1.2,2.2,0.4,1.6,1.2,2.2,0.4,,,,,,,,,,,2
1501.4238364943133,1473.5651018485462,12.0,4.5,2.2,1.0,0.8,2.2,2.2,1.0,0.8,2.2,,,,,,,,,,,1
1584.364473083086,1474.985116775406,9.0,7.5,1.6,1.2,1.0,1.4,1.6,1.2,1.0,1.4,,,,,,,,,,,0
1538.3382216841208,1508.272619901893,12.0,6.0,1.8,1.0,1.4,2.0,1.8,1.0,1.4,2.0,,,,,,,,,,,0
1498.9932131357966,1481.0206194282102,7.5,4.5,1.8,1.6,0.8,1.8,1.8,1.6,0.8,1.8,,,,,,,,,,,2
1536.7617943288424,1471.7284035340842,9.0,7.5,1.6,1.8,1.8,1.2,1.6,1.8,1.8,1.2,,,,,,,,,,,1
1441.594955133893,1492.310616299883,4.5,6.0,0.2,1.0,1.6,1.8,0.2,1.0,1.6,1.8,,,,,,,,,,,0
1584.3989018859677,1488.6375592371228,12.0,3.0,1.8,0.6,0.6,1.6,1.8,0.6,0.6,1.6,,,,,,,,,,,0
1447.678043043555,1497.4145654276676,6.0,12.0,0.8,1.0,2.2,1.0,0.8,1.0,2.2,1.0,,,,,,,,,,,0
1541.2365735631686,1503.0056540766277,12.0,4.5,2.0,0.6,0.6,1.6,2.0,0.6,0.6,1.6,,,,,,,,,,,2
1438.9278820539694,1496.2668891485384,1.5,12.0,0.8,2.6,1.6,0.2,0.8,2.6,1.6,0.2,,,,,,,,,,,2
1559.10467389372,1531.9300438774078,15.0,13.5,1.6,0.4,1.2,0.4,1.6,0.4,1.2,0.4,,,,,,,,,,,0
1468.3003170667948,1614.4414829076593,6.0,10.5,0.4,0.6,1.4,0.8,0.4,0.6,1.4,0.8,,,,,,,,,,,2
1515.8123040858509,1622.5413181007684,4.5,9.0,0.2,1.4,2.4,1.4,0.2,1.4,2.4,1.4,,,,,,,,,,,0
1527.4757259537223,1492.8280227377045,9.0,6.0,1.6,1.6,0.8,1.6,1.6,1.6,0.8,1.6,,,,,,,,,,,0
1477.392176125706,1479.249383855144,4.5,4.5,1.0,1.6,1.2,2.0,1.0,1.6,1.2,2.0,,,,,,,,,,,2
1547.475017711241,1468.756438445996,12.0,1.5,2.0,1.2,0.8,2.4,2.0,1.2,0.8,2.4,,,,,,,,,,,0
1540.5742056374472,1534.911541537742,9.0,7.5,1.4,1.6,1.4,1.8,1.4,1.6,1.4,1.8,,,,,,,,,,,2
1456.9603182715628,1478.4468809931432,6.0,6.0,0.8,1.4,0.8,0.8,0.8,1.4,0.8,0.8,,,,,,,,,,,2
1466.4472654408455,1523.6734907402629,4.5,6.0,0.6,1.8,1.2,1.0,0.6,1.8,1.2,1.0,,,,,,,,,,,2
1536.481777614379,1509.143149405181,9.0,6.0,1.4,1.4,0.6,1.0,1.4,1.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1452.8940912305789,1419.1622357801402,7.5,4.5,0.8,0.6,0.8,1.2,0.8,0.6,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1545.0745116818323,1489.5569740124697,7.5,7.5,0.8,1.4,1.2,1.4,0.8,1.4,1.2,1.4,,,,,,,,,,,0
1500.5632455266457,1487.829235219359,6.0,9.0,1.4,1.8,0.8,0.4,1.4,1.8,0.8,0.4,,,,,,,,,,,0
1543.5337327287773,1461.0657170716768,9.0,10.5,2.0,1.0,1.4,0.4,2.0,1.0,1.4,0.4,,,,,,,,,,,1
1500.797928510087,1491.537451339787,7.5,7.5,1.6,1.0,1.0,1.2,1.6,1.0,1.0,1.2,,,,,,,,,,,2
1482.1201417860254,1514.1016086005798,7.5,7.5,0.6,1.2,0.6,1.0,0.6,1.2,0.6,1.0,,,,,,,,,,,2
1559.6034344091458,1529.9453796972189,7.5,6.0,1.0,1.4,1.6,0.6,1.0,1.4,1.6,0.6,,,,,,,,,,,2
1459.9243219090176,1461.337087306484,6.0,6.0,0.8,1.4,1.0,1.8,0.8,1.4,1.0,1.8,,,,,,,,,,,1
1478.1955854701448,1473.0380513107082,6.0,4.5,0.6,1.0,0.6,1.8,0.6,1.0,0.6,1.8,,,,,,,,,,,0
1481.449236724655,1530.1406190392163,6.0,9.0,1.6,2.6,1.4,0.8,1.6,2.6,1.4,0.8,,,,,,,,,,,2
1523.271797584259,1510.1968952758598,6.0,9.0,2.2,2.6,2.0,1.4,2.2,2.6,2.0,1.4,,,,,,,,,,,1
1461.926249467159,1533.1816970910256,10.5,4.5,1.4,0.4,0.6,1.2,1.4,0.4,0.6,1.2,,,,,,,,,,,0
1490.7210395074028,1500.6237117097678,10.5,10.5,2.0,1.0,1.8,1.2,2.0,1.0,1.8,1.2,,,,,,,,,,,0
1593.9694008801816,1499.515410252372,7.5,3.0,1.4,1.4,0.8,1.4,1.4,1.4,0.8,1.4,,,,,,,,,,,1
1559.0682717365485,1587.4120277289078,12.0,7.5,2.8,1.0,1.6,1.8,2.8,1.0,1.6,1.8,,,,,,,,,,,0
1455.041935744961,1580.8941816613014,6.0,9.0,0.4,2.0,1.6,1.4,0.4,2.0,1.6,1.4,,,,,,,,,,,1
1447.577964045347,1523.183699075897,3.0,9.0,0.4,1.4,1.2,1.2,0.4,1.4,1.2,1.2,,,,,,,,,,,1
1463.3957424023174,1490.5314536519718,10.5,7.5,1.6,0.6,2.0,1.0,1.6,0.6,2.0,1.0,,,,,,,,,,,0
1530.4112354933566,1553.4900512504405,6.0,10.5,0.8,1.6,1.4,1.0,0.8,1.6,1.4,1.0,,,,,,,,,,,1
1474.7426292950215,1412.2026739267294,9.0,4.5,1.4,1.6,0.6,1.4,1.4,1.6,0.6,1.4,,,,,,,,,,,0
1541.2037073981369,1522.9095588229964,10.5,4.5,2.2,1.0,1.4,2.0,2.2,1.0,1.4,2.0,,,,,,,,,,,0
1481.1414344438615,1501.8039261979025,6.0,9.0,1.4,1.8,1.2,1.2,1.4,1.8,1.2,1.2,,,,,,,,,,,0
1609.562525034729,1591.7104066182171,7.5,12.0,2.4,1.6,1.2,0.4,2.4,1.6,1.2,0.4,,,,,,,,,,,1
1473.5786563251847,1600.5654766724465,7.5,13.5,1.4,0.8,3.4,1.6,1.4,0.8,3.4,1.6,,,,,,,,,,,0
1528.7910971518895,1458.079633467138,7.5,4.5,0.6,1.4,0.8,1.6,0.6,1.4,0.8,1.6,,,,,,,,,,,1
1522.7106015465522,1481.3260545048731,10.5,3.0,1.0,1.0,0.6,1.6,1.0,1.0,0.6,1.6,,,,,,,,,,,1
1539.1693506110269,1486.7397996195557,4.5,6.0,1.0,1.6,1.2,1.2,1.0,1.6,1.2,1.2,,,,,,,,,,,2
1462.274911366146,1504.8645914697215,6.0,7.5,0.4,0.8,1.0,1.0,0.4,0.8,1.0,1.0,,,,,,,,,,,1
1482.822922502546,1489.1959296288733,9.0,7.5,1.0,1.2,1.6,2.0,1.0,1.2,1.6,2.0,,,,,,,,,,,1
1550.677645559398,1510.5730436633326,12.0,7.5,2.6,1.0,1.2,1.2,2.6,1.0,1.2,1.2,,,,,,,,,,,2
1509.9283983894925,1591.3163247238874,7.5,12.0,0.8,0.8,1.4,0.6,0.8,0.8,1.4,0.6,,,,,,,,,,,2
1513.4356206617351,1474.1751867144585,4.5,10.5,1.4,2.2,1.6,0.8,1.4,2.2,1.6,0.8,,,,,,,,,,,1
1605.4734136583909,1469.5285498841708,6.0,3.0,1.4,1.8,0.8,1.6,1.4,1.8,0.8,1.6,,,,,,,,,,,0
1487.079127491284,1491.209912027365,7.5,9.0,1.6,1.0,1.6,1.4,1.6,1.0,1.6,1.4,,,,,,,,,,,0
1403.9835258049463,1479.752009339831,4.5,6.0,0.8,1.4,2.0,1.6,0.8,1.4,2.0,1.6,,,,,,,,,,,0
1486.6454656413382,1466.3323178738528,9.0,4.5,1.6,1.0,1.0,1.6,1.6,1.0,1.0,1.6,,,,,,,,,,,1
1502.2290027786391,1461.0407883346954,6.0,6.0,0.8,1.4,1.0,1.2,0.8,1.4,1.0,1.2,,,,,,,,,,,2
1599.0157203347408,1600.3241387510332,12.0,15.0,1.6,0.4,1.8,0.2,1.6,0.4,1.8,0.2,,,,,,,,,,,1
1532.9179957645802,1488.5227080613677,4.5,7.5,1.2,1.6,1.2,2.0,1.2,1.6,1.2,2.0,,,,,,,,,,,0
1521.7222473646827,1463.1864861736626,10.5,4.5,1.4,0.8,0.8,1.4,1.4,0.8,0.8,1.4,,,,,,,,,,,0
1491.7354486143993,1488.47638122422,9.0,6.0,1.8,1.4,2.0,2.0,1.8,1.4,2.0,2.0,,,,,,,,,,,0
1472.8415837480816,1551.4670151030575,3.0,9.0,0.8,3.0,1.2,0.4,0.8,3.0,1.2,0.4,,,,,,,,,,,0
1482.9617774168048,1539.5284418580477,9.0,10.5,1.4,1.6,2.6,1.2,1.4,1.6,2.6,1.2,,,,,,,,,,,0
1522.8956491967865,1587.0650055063472,6.0,10.5,2.0,2.4,3.0,2.0,2.0,2.4,3.0,2.0,,,,,,,,,,,2
1501.0059841684267,1548.7518743537364,12.0,4.5,2.0,0.6,0.8,1.6,2.0,0.6,0.8,1.6,,,,,,,,,,,0
1576.5980338380966,1458.513719941299,4.5,6.0,1.0,2.0,0.4,2.0,1.0,2.0,0.4,2.0,,,,,,,,,,,0
1523.375399017806,1540.7969397526283,12.0,9.0,2.2,1.4,1.8,0.4,2.2,1.4,1.8,0.4,,,,,,,,,,,1
1521.525060142662,1568.3241162245756,9.0,15.0,0.8,1.0,2.0,0.4,0.8,1.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1539.2418497742212,1497.1980154256562,9.0,10.5,1.2,0.6,2.0,0.6,1.2,0.6,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1538.0376034933497,1478.570181972901,9.0,3.0,1.2,0.6,1.8,2.6,1.2,0.6,1.8,2.6,,,,,,,,,,,1
1430.563409536775,1592.2237801727117,1.5,10.5,1.0,2.2,0.6,0.2,1.0,2.2,0.6,0.2,,,,,,,,,,,2
1480.8611823166266,1460.0872296905163,3.0,3.0,0.6,2.0,1.0,2.0,0.6,2.0,1.0,2.0,,,,,,,,,,,2
1504.6313616657328,1566.9852188481204,12.0,13.5,1.8,0.4,1.8,0.6,1.8,0.4,1.8,0.6,,,,,,,,,,,1
1501.641647865718,1536.342514433838,9.0,7.5,2.0,1.4,0.8,0.8,2.0,1.4,0.8,0.8,,,,,,,,,,,0
1481.0910240929925,1552.8267648192048,9.0,9.0,1.6,1.8,1.2,1.2,1.6,1.8,1.2,1.2,,,,,,,,,,,0
1591.3158496153976,1459.964984341708,9.0,7.5,1.2,0.8,0.6,0.8,1.2,0.8,0.6,0.8,,,,,,,,,,,0
1476.69235067019,1485.9927324637652,6.0,10.5,0.8,0.8,2.0,1.4,0.8,0.8,2.0,1.4,,,,,,,,,,,2
1467.445630351977,1620.4668886083082,1.5,10.5,1.0,2.0,1.0,0.4,1.0,2.0,1.0,0.4,,,,,,,,,,,0
1522.863957519117,1424.9073166070568,7.5,1.5,0.8,1.2,1.2,2.4,0.8,1.2,1.2,2.4,,,,,,,,,,,0
1470.6844405819288,1453.0443891171492,6.0,6.0,1.2,1.8,0.4,1.0,1.2,1.8,0.4,1.0,,,,,,,,,,,1
1526.783500928511,1482.5115959087634,7.5,3.0,1.0,1.8,0.4,1.4,1.0,1.8,0.4,1.4,,,,,,,,,,,2
1459.0998760074574,1472.220757883454,9.0,6.0,1.4,0.6,1.2,1.2,1.4,0.6,1.2,1.2,,,,,,,,,,,1
1512.3103998320605,1488.0471506071904,3.0,9.0,1.2,2.6,1.0,1.0,1.2,2.6,1.0,1.0,,,,,,,,,,,0
1611.7487752158445,1495.4118012179674,9.0,10.5,1.8,1.6,1.2,0.6,1.8,1.6,1.2,0.6,,,,,,,,,,,0
1475.3004075441331,1416.1303915446642,9.0,6.0,1.8,1.2,1.0,1.2,1.8,1.2,1.0,1.2,,,,,,,,,,,0
1565.209553927901,1597.87987310243,12.0,12.0,2.0,1.0,1.4,0.6,2.0,1.0,1.4,0.6,,,,,,,,,,,1
1467.605143600113,1530.0532149340488,3.0,10.5,1.2,2.0,1.8,0.6,1.2,2.0,1.8,0.6,,,,,,,,,,,0
